## Wed Dec 27 23:32:50 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
93	10116.ENSRNOP00000017911	1.92e-239	657.0	COG0010@1|root,KOG2965@2759|Eukaryota,38CCH@33154|Opisthokonta,3BCCT@33208|Metazoa,3CTT1@33213|Bilateria,47Z9R@7711|Chordata,48YUR@7742|Vertebrata,3J9QZ@40674|Mammalia,35DM2@314146|Euarchontoglires,4Q7D1@9989|Rodentia	33208|Metazoa	E	Key element of the urea cycle converting L-arginine to urea and L-ornithine, which is further metabolized into metabolites proline and polyamides that drive collagen synthesis and bioenergetic pathways critical for cell proliferation, respectively	ARG1	GO:0000003,GO:0000050,GO:0000302,GO:0000323,GO:0001101,GO:0001505,GO:0001562,GO:0001666,GO:0001775,GO:0001817,GO:0001818,GO:0001889,GO:0001910,GO:0001912,GO:0001936,GO:0001938,GO:0001959,GO:0001960,GO:0002237,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002682,GO:0002683,GO:0002684,GO:0002694,GO:0002695,GO:0002697,GO:0002698,GO:0002699,GO:0002700,GO:0002701,GO:0002703,GO:0002704,GO:0002705,GO:0002706,GO:0002707,GO:0002709,GO:0002710,GO:0002718,GO:0002719,GO:0002724,GO:0002725,GO:0002819,GO:0002820,GO:0002822,GO:0002823,GO:0002828,GO:0002829,GO:0002831,GO:0002833,GO:0002886,GO:0002888,GO:0003674,GO:0003824,GO:0004053,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005764,GO:0005766,GO:0005773,GO:0005775,GO:0005829,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006591,GO:0006807,GO:0006810,GO:0006887,GO:0006915,GO:0006937,GO:0006942,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0007162,GO:0007275,GO:0007494,GO:0007565,GO:0007568,GO:0007584,GO:0008150,GO:0008152,GO:0008219,GO:0008284,GO:0008285,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009410,GO:0009605,GO:0009607,GO:0009611,GO:0009617,GO:0009628,GO:0009635,GO:0009636,GO:0009653,GO:0009719,GO:0009725,GO:0009743,GO:0009746,GO:0009749,GO:0009887,GO:0009889,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010042,GO:0010043,GO:0010243,GO:0010269,GO:0010646,GO:0010648,GO:0010963,GO:0012501,GO:0012505,GO:0014070,GO:0014075,GO:0016020,GO:0016043,GO:0016054,GO:0016192,GO:0016787,GO:0016810,GO:0016813,GO:0019222,GO:0019547,GO:0019627,GO:0019752,GO:0019867,GO:0019899,GO:0022407,GO:0022408,GO:0022414,GO:0022607,GO:0022612,GO:0023051,GO:0023057,GO:0030141,GO:0030145,GO:0030155,GO:0030323,GO:0030324,GO:0030879,GO:0031090,GO:0031323,GO:0031326,GO:0031341,GO:0031343,GO:0031347,GO:0031348,GO:0031349,GO:0031410,GO:0031667,GO:0031960,GO:0031966,GO:0031967,GO:0031968,GO:0031974,GO:0031975,GO:0031982,GO:0031983,GO:0032101,GO:0032103,GO:0032496,GO:0032501,GO:0032502,GO:0032504,GO:0032768,GO:0032769,GO:0032870,GO:0032879,GO:0032890,GO:0032940,GO:0032944,GO:0032945,GO:0032963,GO:0032964,GO:0033189,GO:0033197,GO:0033273,GO:0033554,GO:0033762,GO:0033993,GO:0034097,GO:0034284,GO:0034341,GO:0034599,GO:0034614,GO:0034641,GO:0034774,GO:0035295,GO:0035578,GO:0035580,GO:0035690,GO:0036230,GO:0036293,GO:0036477,GO:0042119,GO:0042127,GO:0042129,GO:0042130,GO:0042221,GO:0042493,GO:0042542,GO:0042581,GO:0042582,GO:0042832,GO:0042995,GO:0043005,GO:0043025,GO:0043086,GO:0043167,GO:0043169,GO:0043200,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043269,GO:0043299,GO:0043312,GO:0043434,GO:0043436,GO:0043603,GO:0043604,GO:0043900,GO:0043902,GO:0043903,GO:0043933,GO:0044057,GO:0044070,GO:0044085,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044271,GO:0044281,GO:0044282,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044429,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044706,GO:0045055,GO:0045087,GO:0045088,GO:0045321,GO:0045428,GO:0045824,GO:0045932,GO:0045988,GO:0046006,GO:0046007,GO:0046395,GO:0046677,GO:0046686,GO:0046689,GO:0046872,GO:0046903,GO:0046914,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048565,GO:0048583,GO:0048584,GO:0048585,GO:0048609,GO:0048678,GO:0048731,GO:0048732,GO:0048771,GO:0048856,GO:0050670,GO:0050672,GO:0050678,GO:0050679,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050863,GO:0050865,GO:0050866,GO:0050868,GO:0050896,GO:0050998,GO:0050999,GO:0051001,GO:0051049,GO:0051171,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0051249,GO:0051250,GO:0051259,GO:0051260,GO:0051341,GO:0051354,GO:0051384,GO:0051597,GO:0051704,GO:0051707,GO:0051709,GO:0051712,GO:0051716,GO:0051952,GO:0051955,GO:0055123,GO:0060056,GO:0060135,GO:0060205,GO:0060330,GO:0060331,GO:0060334,GO:0060336,GO:0060443,GO:0060541,GO:0060759,GO:0060761,GO:0061008,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070206,GO:0070207,GO:0070301,GO:0070482,GO:0070663,GO:0070664,GO:0070670,GO:0070848,GO:0070887,GO:0070948,GO:0070949,GO:0070953,GO:0070960,GO:0070961,GO:0070965,GO:0071216,GO:0071219,GO:0071222,GO:0071236,GO:0071310,GO:0071345,GO:0071346,GO:0071353,GO:0071363,GO:0071375,GO:0071377,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071417,GO:0071466,GO:0071495,GO:0071548,GO:0071549,GO:0071559,GO:0071560,GO:0071704,GO:0071840,GO:0071941,GO:0080134,GO:0090257,GO:0097237,GO:0097327,GO:0097458,GO:0097708,GO:0098542,GO:0098588,GO:0098805,GO:0099503,GO:0120025,GO:1900150,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901652,GO:1901653,GO:1901654,GO:1901655,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1903037,GO:1903038,GO:1903426,GO:2000377,GO:2000551,GO:2000552,GO:2001023	3.5.3.1	ko:K01476	ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146	M00029,M00134	R00551	RC00024,RC00329	ko00000,ko00001,ko00002,ko01000	-	-	-	Arginase
95	190650.CC_1663	1.2e-112	323.0	COG2050@1|root,COG2050@2|Bacteria,1QEUC@1224|Proteobacteria,2V8JQ@28211|Alphaproteobacteria,2KIV5@204458|Caulobacterales	204458|Caulobacterales	Q	Thioesterase-like superfamily	-	-	-	-	-	-	-	-	-	-	-	-	4HBT
96	9598.ENSPTRP00000026360	3.09e-62	191.0	2BXE4@1|root,2SF2X@2759|Eukaryota,3AAXA@33154|Opisthokonta,3BV1M@33208|Metazoa,3D90I@33213|Bilateria,48F89@7711|Chordata,49CV1@7742|Vertebrata,3JHEY@40674|Mammalia,35QTZ@314146|Euarchontoglires,4MK5N@9443|Primates,4N7BE@9604|Hominidae	33208|Metazoa	J	Cystatin domain	CSTA	GO:0001533,GO:0002020,GO:0003674,GO:0004857,GO:0004866,GO:0004869,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006807,GO:0007155,GO:0007275,GO:0008150,GO:0008152,GO:0008219,GO:0008544,GO:0009888,GO:0009892,GO:0009913,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0012501,GO:0016020,GO:0018149,GO:0019222,GO:0019538,GO:0019899,GO:0022610,GO:0030154,GO:0030162,GO:0030216,GO:0030234,GO:0030414,GO:0030674,GO:0030855,GO:0031323,GO:0031324,GO:0031424,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0036211,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043588,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0048513,GO:0048519,GO:0048523,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060090,GO:0060255,GO:0060429,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0070268,GO:0071704,GO:0071944,GO:0080090,GO:0098609,GO:0098772,GO:1901564	-	ko:K13907	-	-	-	-	ko00000,ko04147	-	-	-	Cystatin
97	243277.VC_0083	5.54e-189	525.0	COG0500@1|root,COG2226@2|Bacteria,1MX8I@1224|Proteobacteria,1RMAU@1236|Gammaproteobacteria,1XSR2@135623|Vibrionales	135623|Vibrionales	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2) and the conversion of 2-polyprenyl-6-methoxy-1,4-benzoquinol (DDMQH2) to 2- polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol (DMQH2)	ubiE	GO:0003674,GO:0003824,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0008150,GO:0008152,GO:0008168,GO:0009058,GO:0009108,GO:0009233,GO:0009234,GO:0009987,GO:0016740,GO:0016741,GO:0032259,GO:0042180,GO:0042181,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901661,GO:1901663	2.1.1.163,2.1.1.201	ko:K03183	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116,M00117	R04990,R04993,R06859,R08774,R09736	RC00003,RC01253,RC01662	ko00000,ko00001,ko00002,ko01000	-	-	-	Ubie_methyltran
98	10090.ENSMUSP00000131207	0.0	1155.0	COG3276@1|root,KOG0461@2759|Eukaryota,38E0Q@33154|Opisthokonta,3BEH3@33208|Metazoa,3CWP0@33213|Bilateria,483ZJ@7711|Chordata,48ZD0@7742|Vertebrata,3J7B5@40674|Mammalia,35GDQ@314146|Euarchontoglires,4Q0MV@9989|Rodentia	33208|Metazoa	J	Elongation factor	EEFSEC	GO:0000049,GO:0000166,GO:0001514,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006414,GO:0006417,GO:0006451,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019222,GO:0019538,GO:0031323,GO:0031326,GO:0032268,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032794,GO:0032991,GO:0034248,GO:0034641,GO:0034645,GO:0035368,GO:0035639,GO:0036094,GO:0043021,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112	-	ko:K03833	-	-	-	-	ko00000,ko03012	-	-	-	GTP_EFTU,GTP_EFTU_D2
99	223926.28808372	0.0	868.0	COG0160@1|root,COG0160@2|Bacteria,1QTZ3@1224|Proteobacteria,1RXZS@1236|Gammaproteobacteria,1XU9C@135623|Vibrionales	135623|Vibrionales	H	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	-	-	2.6.1.19	ko:K00823	ko00250,ko00410,ko00640,ko00650,ko01100,ko01120,map00250,map00410,map00640,map00650,map01100,map01120	M00027	R00908,R01648	RC00006,RC00062	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_3
100	751945.Theos_0936	2.56e-192	538.0	COG1518@1|root,COG1518@2|Bacteria,1WJAE@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	L	CRISPR (clustered regularly interspaced short palindromic repeat), is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). Acts as a dsDNA endonuclease. Involved in the integration of spacer DNA into the CRISPR cassette	cas1	-	-	ko:K15342	-	-	-	-	ko00000,ko02048,ko03400	-	-	-	Cas_Cas1
101	190650.CC_2827	1.43e-209	580.0	COG1721@1|root,COG1721@2|Bacteria,1MWPG@1224|Proteobacteria,2TTDX@28211|Alphaproteobacteria,2KG05@204458|Caulobacterales	204458|Caulobacterales	S	Protein of unknown function DUF58	-	-	-	-	-	-	-	-	-	-	-	-	DUF58
103	226186.BT_1404	5.63e-198	550.0	COG2207@1|root,COG2207@2|Bacteria,4P02E@976|Bacteroidetes,2FP1I@200643|Bacteroidia,4AM95@815|Bacteroidaceae	976|Bacteroidetes	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18
104	273075.Ta1067	1.64e-276	756.0	COG0438@1|root,arCOG01403@2157|Archaea,2XUDX@28890|Euryarchaeota,242DC@183967|Thermoplasmata	183967|Thermoplasmata	M	Glycosyl transferase 4-like	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
105	287.DR97_182	8.34e-60	185.0	2ERMU@1|root,33J7A@2|Bacteria,1NKTI@1224|Proteobacteria,1SHAB@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	LcrG protein	lcrG	GO:0008150,GO:0009892,GO:0010468,GO:0010605,GO:0010629,GO:0019222,GO:0048519,GO:0050789,GO:0060255,GO:0065007	-	-	-	-	-	-	-	-	-	-	LcrG
106	7227.FBpp0085698	7.72e-165	462.0	28K2V@1|root,2QSHC@2759|Eukaryota,39S46@33154|Opisthokonta,3BI7J@33208|Metazoa,3CZ4D@33213|Bilateria,41Z8N@6656|Arthropoda,3SMXY@50557|Insecta,44XQK@7147|Diptera,45XVP@7214|Drosophilidae	33208|Metazoa	O	It is involved in the biological process described with protein secretion	ERP29	GO:0000003,GO:0000187,GO:0001932,GO:0001934,GO:0002791,GO:0002792,GO:0003002,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0005790,GO:0006457,GO:0006508,GO:0006807,GO:0006810,GO:0006886,GO:0006888,GO:0006950,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007310,GO:0007313,GO:0007389,GO:0008104,GO:0008150,GO:0008152,GO:0009790,GO:0009792,GO:0009798,GO:0009892,GO:0009893,GO:0009950,GO:0009953,GO:0009966,GO:0009967,GO:0009986,GO:0009987,GO:0009994,GO:0010467,GO:0010468,GO:0010562,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010646,GO:0010647,GO:0010941,GO:0012505,GO:0015031,GO:0015833,GO:0016192,GO:0016485,GO:0019220,GO:0019222,GO:0019538,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0023051,GO:0023056,GO:0030133,GO:0030154,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031974,GO:0031982,GO:0032147,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032880,GO:0033036,GO:0033554,GO:0033674,GO:0034613,GO:0034975,GO:0034976,GO:0040008,GO:0040014,GO:0042325,GO:0042327,GO:0042470,GO:0042802,GO:0042803,GO:0042886,GO:0042981,GO:0043067,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043335,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043549,GO:0044093,GO:0044238,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0045184,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0046983,GO:0048193,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048599,GO:0048609,GO:0048638,GO:0048770,GO:0048856,GO:0048869,GO:0050708,GO:0050709,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051087,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051223,GO:0051224,GO:0051234,GO:0051239,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051604,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0060255,GO:0065007,GO:0065009,GO:0070013,GO:0070201,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071900,GO:0071902,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0097708,GO:1901564,GO:1902235,GO:1902531,GO:1902533,GO:1903530,GO:1903531,GO:1904950,GO:1905897,GO:2001233,GO:2001242	-	ko:K09586	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110,ko04131	-	-	-	ERp29,ERp29_N
108	300852.55771894	6.94e-263	719.0	COG2152@1|root,COG2152@2|Bacteria,1WJNM@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	G	beta-1,4-mannooligosaccharide phosphorylase	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_130
110	6239.Y37H9A.3	0.0	899.0	KOG3837@1|root,KOG3837@2759|Eukaryota,38E8S@33154|Opisthokonta,3B9U1@33208|Metazoa,3CWTM@33213|Bilateria,40D3W@6231|Nematoda,1KVTP@119089|Chromadorea,40SC4@6236|Rhabditida	33208|Metazoa	S	Repeats in fly CG4713, worm Y37H9A.3 and human FLJ20241.	CC2D1A	GO:0000003,GO:0000122,GO:0000278,GO:0000281,GO:0000910,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001078,GO:0001227,GO:0001650,GO:0001654,GO:0002009,GO:0002165,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0005886,GO:0006355,GO:0006357,GO:0006810,GO:0006886,GO:0006996,GO:0007032,GO:0007049,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007423,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008104,GO:0008150,GO:0008289,GO:0008356,GO:0008586,GO:0008593,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009968,GO:0009987,GO:0010256,GO:0010468,GO:0010556,GO:0010558,GO:0010604,GO:0010605,GO:0010629,GO:0010646,GO:0010648,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016324,GO:0017145,GO:0019219,GO:0019222,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0023051,GO:0023057,GO:0030100,GO:0030154,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0033036,GO:0034613,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0036257,GO:0042078,GO:0042176,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044212,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044452,GO:0044459,GO:0044464,GO:0044703,GO:0045035,GO:0045177,GO:0045184,GO:0045732,GO:0045746,GO:0045892,GO:0045934,GO:0046907,GO:0048132,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048523,GO:0048563,GO:0048569,GO:0048583,GO:0048585,GO:0048609,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051049,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051301,GO:0051641,GO:0051649,GO:0051704,GO:0060255,GO:0060429,GO:0060562,GO:0060627,GO:0061640,GO:0065007,GO:0070013,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0080090,GO:0097159,GO:0098590,GO:0098722,GO:0098728,GO:0140110,GO:1901363,GO:1902679,GO:1903047,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	-	ko:K18260	-	-	-	-	ko00000,ko04147	-	-	-	C2
111	266834.SM_b20612	1.58e-182	524.0	COG4191@1|root,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,2TR8X@28211|Alphaproteobacteria,4B8J8@82115|Rhizobiaceae	28211|Alphaproteobacteria	T	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	dctB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2.7.13.3	ko:K10125	ko02020,map02020	M00504	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HisKA,dCache_1
112	70601.3258266	4.09e-55	172.0	COG2451@1|root,arCOG04304@2157|Archaea,2Y0KT@28890|Euryarchaeota,244KT@183968|Thermococci	183968|Thermococci	J	Belongs to the eukaryotic ribosomal protein eL33 family	rpl35ae	-	-	ko:K02917	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L35Ae
113	224325.AF_1585	3.63e-72	217.0	COG2250@1|root,arCOG01191@2157|Archaea	2157|Archaea	F	PFAM HEPN domain	-	-	-	-	-	-	-	-	-	-	-	-	HEPN
